2026-09-13 10:04:58 | INFO | movieclaw_db.engine | 数据库引擎已初始化：sqlite+aiosqlite:///./.tmp-uidev/data/movieclaw.db
2026-09-13 14:52:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.49 message=request completed
2026-09-13 14:52:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=6.84 message=request completed
2026-09-13 14:52:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=10.72 message=request completed
2026-09-13 14:52:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.04 message=request completed
2026-09-13 14:52:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.89 message=request completed
2026-09-13 14:52:57 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.00 message=request completed
2026-09-13 14:53:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:55:01 CST)" (scheduled at 2026-09-13 14:53:01.853337+08:00)
2026-09-13 14:53:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 14:53:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:55:01 CST)" executed successfully
2026-09-13 14:53:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.32 message=request completed
2026-09-13 14:53:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.90 message=request completed
2026-09-13 14:53:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.41 message=request completed
2026-09-13 14:53:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=16.66 message=request completed
2026-09-13 14:53:17 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=7.74 message=request completed
2026-09-13 14:53:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.69 message=request completed
2026-09-13 14:53:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.86 message=request completed
2026-09-13 14:53:27 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=6.41 message=request completed
2026-09-13 14:53:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=16.79 message=request completed
2026-09-13 14:53:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=10.38 message=request completed
2026-09-13 14:53:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.01 message=request completed
2026-09-13 14:53:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=21.12 message=request completed
2026-09-13 14:53:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=9.13 message=request completed
2026-09-13 14:53:48 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=18.16 message=request completed
2026-09-13 14:53:53 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.54 message=request completed
2026-09-13 14:53:53 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.20 message=request completed
2026-09-13 14:53:58 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.78 message=request completed
2026-09-13 14:54:00 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=13.95 message=request completed
2026-09-13 14:54:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.45 message=request completed
2026-09-13 14:54:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.31 message=request completed
2026-09-13 14:54:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=15.66 message=request completed
2026-09-13 14:54:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=18.96 message=request completed
2026-09-13 14:54:17 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=10.25 message=request completed
2026-09-13 14:54:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.77 message=request completed
2026-09-13 14:54:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.60 message=request completed
2026-09-13 14:54:27 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=9.32 message=request completed
2026-09-13 14:54:37 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=13.36 message=request completed
2026-09-13 14:54:37 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.49 message=request completed
2026-09-13 14:54:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.10 message=request completed
2026-09-13 14:54:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=17.68 message=request completed
2026-09-13 14:54:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.76 message=request completed
2026-09-13 14:54:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.22 message=request completed
2026-09-13 14:54:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.26 message=request completed
2026-09-13 14:54:57 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=9.10 message=request completed
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" (scheduled at 2026-09-13 14:55:01.824088+08:00)
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" (scheduled at 2026-09-13 14:55:01.841802+08:00)
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_media_series（作品系列回填）
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" (scheduled at 2026-09-13 14:55:01.850418+08:00)
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:57:01 CST)" (scheduled at 2026-09-13 14:55:01.853337+08:00)
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" (scheduled at 2026-09-13 14:55:01.867047+08:00)
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：backfill_nfo_absorption（本地 NFO 吸收回填）
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：check_download_progress（订阅下载换源巡检）
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "订阅下载换源巡检 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" executed successfully
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "本地 NFO 吸收回填 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" executed successfully
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:57:01 CST)" executed successfully
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Running job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" (scheduled at 2026-09-13 14:55:01.916336+08:00)
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：ratio_boost（自动刷分享率）
2026-09-13 14:55:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：search_wanted（订阅缺口搜索）
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "自动刷分享率 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" executed successfully
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "作品系列回填 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" executed successfully
2026-09-13 14:55:01 | INFO | apscheduler.executors.default | Job "订阅缺口搜索 (trigger: interval[0:05:00], next run at: 2026-09-13 15:00:01 CST)" executed successfully
2026-09-13 14:55:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=12.39 message=request completed
2026-09-13 14:55:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.53 message=request completed
2026-09-13 14:55:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.99 message=request completed
2026-09-13 14:55:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=16.70 message=request completed
2026-09-13 14:55:17 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.83 message=request completed
2026-09-13 14:55:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.54 message=request completed
2026-09-13 14:55:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.03 message=request completed
2026-09-13 14:55:27 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.08 message=request completed
2026-09-13 14:55:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.60 message=request completed
2026-09-13 14:55:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.80 message=request completed
2026-09-13 14:55:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.29 message=request completed
2026-09-13 14:55:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=27.58 message=request completed
2026-09-13 14:55:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.31 message=request completed
2026-09-13 14:55:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.65 message=request completed
2026-09-13 14:55:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.23 message=request completed
2026-09-13 14:55:57 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=6.80 message=request completed
2026-09-13 14:56:07 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=10.96 message=request completed
2026-09-13 14:56:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.49 message=request completed
2026-09-13 14:56:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.74 message=request completed
2026-09-13 14:56:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=25.70 message=request completed
2026-09-13 14:56:17 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=7.62 message=request completed
2026-09-13 14:56:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=11.52 message=request completed
2026-09-13 14:56:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.97 message=request completed
2026-09-13 14:56:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.37 message=request completed
2026-09-13 14:56:28 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=10.00 message=request completed
2026-09-13 14:56:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=12.42 message=request completed
2026-09-13 14:56:37 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=2.91 message=request completed
2026-09-13 14:56:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.12 message=request completed
2026-09-13 14:56:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.54 message=request completed
2026-09-13 14:56:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=18.13 message=request completed
2026-09-13 14:56:47 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=9.20 message=request completed
2026-09-13 14:56:52 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.40 message=request completed
2026-09-13 14:56:53 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=17.20 message=request completed
2026-09-13 14:56:57 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=11.91 message=request completed
2026-09-13 14:57:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:59:01 CST)" (scheduled at 2026-09-13 14:57:01.853337+08:00)
2026-09-13 14:57:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 14:57:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 14:59:01 CST)" executed successfully
2026-09-13 14:57:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=11.01 message=request completed
2026-09-13 14:57:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.36 message=request completed
2026-09-13 14:57:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.09 message=request completed
2026-09-13 14:57:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=24.55 message=request completed
2026-09-13 14:57:17 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=9.06 message=request completed
2026-09-13 14:57:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.23 message=request completed
2026-09-13 14:57:22 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=6.34 message=request completed
2026-09-13 14:57:23 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=14.73 message=request completed
2026-09-13 14:57:28 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=7.27 message=request completed
2026-09-13 14:57:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=8.03 message=request completed
2026-09-13 14:57:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=3.62 message=request completed
2026-09-13 14:57:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=7.06 message=request completed
2026-09-13 14:57:38 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=13.88 message=request completed
2026-09-13 14:57:48 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=7.25 message=request completed
2026-09-13 14:57:53 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.82 message=request completed
2026-09-13 14:57:53 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=2.96 message=request completed
2026-09-13 14:57:58 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.32 message=request completed
2026-09-13 14:58:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=9.89 message=request completed
2026-09-13 14:58:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.42 message=request completed
2026-09-13 14:58:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.75 message=request completed
2026-09-13 14:58:08 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=10.02 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/bootstrap status_code=200 duration_ms=2.88 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/me status_code=200 duration_ms=1.25 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=4.67 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=1.17 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=8.92 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=7.20 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=2.06 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=1.53 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=11.59 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.54 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=14.35 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs/stream status_code=200 duration_ms=5.78 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=15.24 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=19.01 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=1.20 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/titles/tmdb:movie:969681 status_code=200 duration_ms=41.72 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=11.20 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=6.36 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=1.85 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=1.55 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=19.54 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=17.20 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=13.77 message=request completed
2026-09-13 14:58:20 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=31.29 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/bootstrap status_code=200 duration_ms=3.31 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/me status_code=200 duration_ms=1.43 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=4.81 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/titles/tmdb:movie:969681 status_code=200 duration_ms=10.05 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=1.14 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=1.34 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=12.77 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=9.73 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs/stream status_code=200 duration_ms=9.53 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=1.74 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.68 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=8.05 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=21.75 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=4.13 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=2.21 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=1.19 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=12.85 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=7.10 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=5.83 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=2.14 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=6.35 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=10.88 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=9.14 message=request completed
2026-09-13 14:58:44 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=27.02 message=request completed
2026-09-13 14:59:01 | INFO | apscheduler.executors.default | Running job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 15:01:01 CST)" (scheduled at 2026-09-13 14:59:01.853337+08:00)
2026-09-13 14:59:01 | INFO | movieclaw_scheduler.runner | 定时任务执行成功：sync_site_torrents（同步站点最新种子）
2026-09-13 14:59:01 | INFO | apscheduler.executors.default | Job "同步站点最新种子 (trigger: interval[0:02:00], next run at: 2026-09-13 15:01:01 CST)" executed successfully
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/bootstrap status_code=200 duration_ms=2.73 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/auth/me status_code=200 duration_ms=1.25 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=6.25 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=3.64 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=2.02 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=1.48 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=10.05 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=1.96 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.09 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=15.42 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs/stream status_code=200 duration_ms=3.69 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=13.99 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=10.43 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/discover/titles/tmdb:movie:969681 status_code=200 duration_ms=7.61 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/system/notices status_code=200 duration_ms=7.02 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/subscriptions status_code=200 duration_ms=3.31 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/ui/preferences status_code=200 duration_ms=1.50 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/search/presets status_code=200 duration_ms=1.41 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/appearance status_code=200 duration_ms=1.70 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/sessions status_code=200 duration_ms=7.05 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=10.63 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/llm/providers status_code=200 duration_ms=5.41 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=4.85 message=request completed
2026-09-13 14:59:06 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=5.49 message=request completed
2026-09-13 14:59:16 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.49 message=request completed
2026-09-13 14:59:18 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=36.82 message=request completed
2026-09-13 14:59:21 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=11.34 message=request completed
2026-09-13 14:59:21 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=17.34 message=request completed
2026-09-13 14:59:26 | INFO | movieclaw_api.access | method=GET path=/api/v1/downloaders/tasks status_code=200 duration_ms=8.54 message=request completed
2026-09-13 14:59:36 | INFO | movieclaw_api.access | method=GET path=/api/v1/jobs status_code=200 duration_ms=12.10 message=request completed
